id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60
792478399844700152,15900664,,,41.13433,-8.61036,2.0,0.0,1.0,3.0,1125,3.0,,1125.0,1125.0,3.1,1125.0,,7,22
792493326815318069,15900664,,,41.13476,-8.61162,2.0,1.0,1.0,3.0,1125,2.0,,1125.0,1125.0,3.1,1125.0,,5,23
792632484219095069,130805492,,,41.1523606,-8.6180913,6.0,2.0,3.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,2,18
793237016348755349,10509773,12.0,14.0,,,5.0,3.0,3.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,5,14
793343815568092614,281649544,,,41.1580659,-8.6087144,4.0,2.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
793368689364937706,493478386,1.0,1.0,41.1495662,-8.6120377,2.0,1.0,2.0,2.0,180,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,21
795474860492420398,431591522,1.0,2.0,41.1591543,-8.626594899999999,7.0,2.0,1.0,3.0,120,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
795742507017976087,54040900,19.0,20.0,41.1435372,-8.6129626,2.0,1.0,1.0,2.0,360,2.0,2.0,365.0,1125.0,2.0,675.2,,21,51
796019820993043828,494029032,2.0,2.0,41.14762,-8.61006,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.4,324.3,,9,39
796211911800706980,447690190,12.0,18.0,41.15475,-8.61384,4.0,1.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,22,31
796494635751463344,101542522,34.0,38.0,41.150331,-8.609041,4.0,1.0,2.0,2.0,28,1.0,2.0,28.0,28.0,2.0,28.0,,20,42
796832917415327906,2730238,22.0,26.0,41.16039,-8.60284,4.0,2.0,2.0,1.0,90,2.0,,1125.0,1125.0,2.8,1125.0,,9,15
797089166101129168,10571405,1.0,1.0,41.15077,,4.0,2.0,3.0,2.0,21,2.0,3.0,21.0,21.0,2.1,21.0,,10,11
797740456385018980,494466940,1.0,1.0,41.14938,-8.61257,2.0,1.0,2.0,1.0,270,1.0,1.0,270.0,270.0,1.0,270.0,,1,6
797740966569726462,30907275,,,41.15101,-8.60401,7.0,3.0,4.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,23,47
797754670584539198,101838501,,,41.15102770000001,-8.6121251,2.0,0.0,1.0,2.0,40,2.0,3.0,1125.0,1125.0,2.5,1125.0,,19,44
798547925831307965,217922612,22.0,22.0,41.15130951592683,-8.617493955991666,6.0,2.0,4.0,2.0,180,1.0,2.0,180.0,180.0,2.0,180.0,,10,18
798642301152307254,440160361,7.0,18.0,41.16002,-8.61055,2.0,1.0,2.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,16,39
798746091110749168,74323300,4.0,4.0,,,4.0,1.0,2.0,1.0,31,1.0,1.0,31.0,31.0,1.0,31.0,,17,42
799089349734283114,494774269,5.0,5.0,41.15777737243499,-8.622569074205009,2.0,1.0,1.0,1.0,30,1.0,1.0,30.0,30.0,1.0,30.0,,9,18
799181497573307381,350318174,2.0,2.0,41.1349271,-8.6071171,,,4.0,2.0,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,5,9
799886674394511738,494774269,5.0,5.0,41.15780564452532,-8.622590531877128,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,11,20
800031560137852590,452918929,,,41.15059,-8.61465,3.0,1.0,2.0,1.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,19
801178923703596645,465998761,3.0,3.0,41.15311,-8.60992,3.0,0.0,1.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,8,12
801312275125723038,2228036,,,41.15258,-8.60589,,,,1.0,1125,2.0,4.0,1125.0,1125.0,3.1,1125.0,,0,3
801313045490611109,2228036,,,41.15156,-8.60604,,,,1.0,1125,2.0,4.0,1125.0,1125.0,3.1,1125.0,,3,6
801347457444429233,495336619,1.0,1.0,41.15270104898732,-8.611911284364306,4.0,1.0,2.0,2.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,2,12
801417992685169268,12730028,,,41.13637,-8.60987,3.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,24,47
801928745013217034,481632168,1.0,2.0,,,,3.0,4.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
801980877299792046,494082784,6.0,6.0,41.151354,-8.608361,3.0,1.0,1.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
802291462877302186,136003909,6.0,6.0,,,2.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,26,52
802671219752461014,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,1.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,3,17
802687090694738244,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,1.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,14,34
802757416513304474,409064762,5.0,5.0,41.14978,-8.61214,2.0,1.0,1.0,1.0,45,1.0,1.0,14.0,1125.0,1.0,59.7,,0,0
802779790215260011,494082784,6.0,6.0,41.151354,-8.608361,3.0,1.0,2.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
802781319502962717,494082784,6.0,6.0,41.1513229,-8.6083714,2.0,1.0,2.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
802782654791755878,494082784,6.0,6.0,41.1513229,-8.6083714,2.0,1.0,2.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
802784606922223223,494082784,6.0,6.0,41.1513229,-8.6083714,2.0,1.0,2.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
803372582753861480,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,2.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,12,24
803394945180136300,495661861,8.0,8.0,41.14969,-8.60509,2.0,1.0,2.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,15,30
803421073315043551,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,1.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,8,17
803433631001941004,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,2.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,7,22
803439870422996657,495661861,8.0,8.0,41.14983,-8.60578,2.0,1.0,2.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,8,25
803448395044982617,495661861,8.0,8.0,41.1491863,-8.6061046,2.0,1.0,2.0,1.0,15,1.0,2.0,15.0,15.0,1.0,15.0,,12,34
803607013579755051,51447621,,,41.15054,-8.61433,4.0,1.0,2.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,17,38
804210664946022714,495908689,4.0,6.0,41.1459,-8.60488,4.0,0.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.9,175.6,,4,14
804210767171650018,495908689,4.0,6.0,41.14652,-8.6052,4.0,0.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,190.8,,2,15
804211025463402487,495908689,4.0,6.0,41.14569,-8.60605,4.0,0.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,226.2,,2,8
804211496498916935,495908689,4.0,6.0,41.14595,-8.60455,5.0,0.0,4.0,1.0,1125,1.0,2.0,1.0,1125.0,1.9,193.6,,1,5
804343756882267653,455292865,3.0,3.0,,,2.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,2,2
805740094871110583,460789245,2.0,2.0,41.1523752,-8.618655799999999,4.0,2.0,2.0,3.0,365,3.0,,1125.0,1125.0,3.7,1125.0,,2,4
806334434207262079,56226295,32.0,34.0,41.145008,-8.603087,2.0,1.0,1.0,3.0,31,2.0,3.0,31.0,31.0,3.0,31.0,,13,29
806420724287170711,93793981,6.0,9.0,,,2.0,0.0,4.0,2.0,365,2.0,,120.0,365.0,,263.6,,9,11
806658125578842882,185835,27.0,27.0,41.1440631,-8.612603199999999,5.0,2.0,3.0,2.0,31,2.0,3.0,31.0,31.0,2.0,31.0,,8,28
806988683529592598,80942935,9.0,9.0,41.14783914206904,-8.601761071163942,4.0,1.0,1.0,3.0,60,3.0,3.0,60.0,60.0,3.0,60.0,,20,49
809175799343053695,114806413,1.0,1.0,41.1493133,-8.5899744,6.0,3.0,4.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,17,34
809867549843058387,65750214,3.0,6.0,41.15185,-8.6087,3.0,1.0,2.0,3.0,365,1.0,3.0,365.0,365.0,3.0,365.0,,7,10
810091014018000995,250524263,36.0,,41.16367,-8.62478,1.0,1.0,2.0,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
810636048666059322,409852026,10.0,11.0,,,2.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.1,365.0,,0,0
810650546824802301,409852026,10.0,11.0,,,2.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,1.1,365.0,,0,0
810737731838012042,30907275,,,41.15507,-8.61154,4.0,2.0,2.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,28,58
810756527871655221,2730238,22.0,26.0,41.1444437,-8.605745899999999,2.0,1.0,1.0,2.0,1125,2.0,,1125.0,1125.0,2.3,1125.0,,6,16
810767159121662341,494082784,6.0,6.0,41.1513229,-8.6083714,2.0,1.0,1.0,1.0,45,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
810802364532386272,497578598,1.0,1.0,41.15384308159592,-8.611323116470825,2.0,1.0,1.0,2.0,369,1.0,,369.0,369.0,,369.0,,3,14
811005683346931686,195629770,18.0,18.0,41.15017,-8.61514,6.0,2.0,3.0,2.0,365,2.0,3.0,1125.0,1125.0,2.3,1125.0,,7,13
811293065575816876,56226295,32.0,34.0,41.145008,-8.603087,3.0,1.0,2.0,3.0,31,3.0,3.0,31.0,31.0,3.0,31.0,,6,36
811372368514513136,437661366,4.0,4.0,41.14671,-8.60653,2.0,1.0,1.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,,7,24
811495530311155173,30907275,,,41.15507,-8.61154,6.0,2.0,3.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,15,40
811520902413854761,497746738,1.0,1.0,41.1430273,-8.6139853,4.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,9,36
811636698115144146,263536531,4.0,4.0,41.15785,-8.62798,,,4.0,3.0,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,,15,41
812038924754024917,3645801,4.0,4.0,41.1626,-8.63152,3.0,1.0,2.0,1.0,1125,1.0,,2.0,1125.0,3.4,356.2,,3,11
812187776877943796,439054965,6.0,6.0,41.1453,-8.61033,3.0,0.0,3.0,1.0,365,1.0,3.0,365.0,365.0,2.5,365.0,,9,18
812334447596450598,10509773,12.0,14.0,41.1421908,-8.616144799999999,4.0,2.0,2.0,3.0,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,7,13
812734236891065080,12730028,,,41.13484,-8.61175,,,,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,5,18
812773496029681749,437125084,7.0,7.0,41.1449646,-8.6149572,2.0,1.0,1.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,20,50
812785475280427791,437125084,7.0,7.0,41.1449646,-8.6149572,2.0,1.0,1.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,14,44
812799747899985713,12730028,,,41.13504,-8.60993,6.0,2.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,11,25
812809626729771179,498039615,1.0,1.0,41.15473,-8.60526,2.0,1.0,1.0,1.0,1125,1.0,,1.0,1125.0,1.6,166.4,,4,10
812835477410892724,459615327,4.0,4.0,41.1574,-8.609294169311514,5.0,2.0,3.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,5
813101177523659862,498116483,1.0,1.0,,,6.0,3.0,3.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,6,11
813104927142040987,494774269,5.0,5.0,41.157790194353744,-8.622583906745904,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,11,17
813593092255176431,20483267,4.0,5.0,41.144283,,3.0,1.0,1.0,1.0,365,1.0,3.0,1125.0,1125.0,2.7,1125.0,,4,14
813656361504144894,20483267,4.0,5.0,41.14426950000001,,2.0,1.0,1.0,2.0,365,1.0,3.0,1125.0,1125.0,2.9,1125.0,,6,13
813711705291348366,498234770,1.0,1.0,41.16249,-8.61932,4.0,2.0,2.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
813778684220757144,452918929,,,41.15349,-8.61734,4.0,2.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,12,22
814279844581412938,498335827,1.0,1.0,41.15246,-8.60467,4.0,2.0,2.0,3.0,360,2.0,3.0,360.0,360.0,3.0,360.0,,19,49
815026058459492027,406709862,14.0,14.0,41.15021,-8.60031,6.0,2.0,3.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,18,29
815683446232456488,137674634,3.0,3.0,41.1561829,-8.6050495,4.0,1.0,3.0,,365,,,365.0,365.0,,365.0,,29,59
815741560620736097,254298151,4.0,4.0,41.1610412,-8.632935699999999,2.0,1.0,2.0,3.0,28,3.0,3.0,28.0,28.0,3.0,28.0,,0,0
815771126014918944,254298151,4.0,4.0,41.161,-8.63293,2.0,1.0,2.0,3.0,28,3.0,3.0,28.0,28.0,3.0,28.0,,0,0
815819981487835810,420285012,4.0,4.0,41.154626287389,,3.0,1.0,2.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,10,24
815937038337209399,164595585,,53.0,41.16296,-8.616,4.0,2.0,2.0,1.0,1125,1.0,,50.0,1125.0,2.0,868.8,,0,0
815941429246688683,26770652,2.0,4.0,41.13503,-8.61256,4.0,2.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.6,1125.0,,9,27
816111107757536841,23585920,41.0,,41.14359,-8.6039,3.0,1.0,2.0,2.0,365,2.0,3.0,1125.0,1125.0,2.0,1125.0,,29,43
816428781356932130,494029032,2.0,2.0,41.14899,-8.60923,4.0,1.0,2.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
816475645169105941,498846284,1.0,1.0,41.134237879037954,-8.611497813491827,4.0,1.0,2.0,3.0,1125,1.0,3.0,1125.0,1125.0,3.0,1125.0,,3,8
816632726254041770,4634307,2.0,7.0,,,4.0,2.0,2.0,,1125,1.0,,1125.0,1125.0,4.9,1125.0,,5,19
816738796676285565,476993130,4.0,4.0,41.14236,-8.61391,6.0,2.0,3.0,3.0,365,1.0,4.0,365.0,365.0,3.2,365.0,,7,24
817183604505853102,56226295,32.0,34.0,41.14562,-8.60401,3.0,1.0,2.0,3.0,31,2.0,3.0,31.0,31.0,2.9,31.0,,14,44
817516497044670747,161318623,8.0,16.0,41.14538,-8.59796,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,14,44
817888832432659036,304910178,13.0,13.0,41.14282,-8.59774,2.0,1.0,1.0,2.0,999,1.0,3.0,999.0,999.0,2.0,999.0,,18,48
818011277437776340,469416687,1.0,1.0,41.15515,-8.59129,1.0,1.0,1.0,,1125,,,1125.0,1125.0,,1125.0,,16,46
818012445947229417,61091775,1.0,2.0,41.14802,-8.60933,6.0,3.0,5.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,5,7
818031916327513022,499203529,1.0,1.0,41.15429,-8.61257,2.0,1.0,1.0,3.0,1024,3.0,3.0,1125.0,1125.0,3.0,1125.0,,20,38
818074921707855462,499208303,1.0,1.0,41.15935,-8.62867,3.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,121.7,,14,27
818076757861397134,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,8,38
818095290805820042,499220680,1.0,1.0,41.13253,-8.61167,4.0,2.0,2.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,11,24
818197005871115167,261856387,3.0,3.0,41.13601856275984,-8.615138011406426,2.0,1.0,2.0,2.0,365,1.0,3.0,1125.0,1125.0,2.0,1125.0,,10,20
818220810780831190,499255366,1.0,3.0,,,6.0,2.0,2.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,10,26
818518073196473371,499189602,3.0,4.0,41.15428,-8.60728,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,29,59
818519415727380544,499189602,3.0,4.0,41.15259,-8.60778,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,15,43
818520495938938617,499189602,3.0,4.0,41.15261,-8.60798,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,26,52
818563687607308372,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,15,45
818563829714654007,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,20,50
818563960619209076,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,6,36
818564100659367419,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,11,39
818564248756207714,499211293,6.0,7.0,41.14341,-8.61349,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.2,1125.0,,17,47
818566273661597906,352882265,,,41.15388,-8.62908,2.0,1.0,2.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,59.6,,15,38
818568606088521838,352882265,,,41.15567,-8.62941,2.0,1.0,1.0,1.0,1125,1.0,3.0,1.0,1125.0,1.0,25.7,,7,35
818572473001316134,352882265,,,41.15536,-8.6295,2.0,1.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,54.3,,17,47
818583629445581634,352882265,,,41.15407,-8.62778,2.0,1.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,39.4,,14,37
818586016585676116,352882265,,,41.15448,-8.62807,2.0,1.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,20.9,,0,26
818588399275957381,352882265,,,41.15514,-8.62799,2.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
818593824500290527,352882265,,,41.15552,-8.62899,2.0,1.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,33.0,,16,42
818599070863986195,499318445,1.0,1.0,41.15093,-8.61462,5.0,2.0,3.0,2.0,90,2.0,4.0,90.0,90.0,2.2,90.0,,22,52
818603611753363425,261856387,3.0,3.0,41.13605944507547,-8.615109284544458,2.0,1.0,1.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,20
818677665561054747,281649544,,,41.15336,-8.62094,4.0,1.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
818759104455031634,51447621,,,41.14681,-8.6108,4.0,2.0,3.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,1,8
818985188031671801,499415149,1.0,1.0,,,6.0,2.0,5.0,3.0,1125,2.0,4.0,365.0,365.0,3.7,365.0,,5,14
819437594931020679,462811017,5.0,6.0,41.14793,,2.0,1.0,1.0,,365,1.0,,365.0,365.0,,365.0,,0,0
819460570254088707,687175146,6.0,6.0,41.159580000000005,-8.611329999999999,3.0,1.0,1.0,3.0,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,,15,29
820010387095252693,261856387,3.0,3.0,41.13515,-8.61454,2.0,1.0,1.0,2.0,365,2.0,3.0,1125.0,1125.0,2.1,1125.0,,2,7
820072409706613363,499623793,10.0,15.0,41.15536,-8.61928,1.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,29
820714827817657157,687175146,6.0,6.0,41.15881,-8.61148,2.0,1.0,1.0,3.0,60,1.0,3.0,1125.0,1125.0,3.0,1125.0,,23,31
820721704144853804,687175146,6.0,6.0,41.15988,-8.61117,2.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,23,53
820760133739568471,76223539,,,41.15324,-8.6211,2.0,1.0,1.0,3.0,180,2.0,,180.0,180.0,,180.0,,20,50
820780332897490421,491396037,4.0,5.0,,,1.0,1.0,1.0,1.0,365,1.0,1.0,365.0,999.0,1.0,981.6,,18,27
820784391928926216,491396037,4.0,5.0,,,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,999.0,1.0,983.4,,30,60
820786530944052467,491396037,4.0,5.0,,,2.0,1.0,1.0,1.0,365,1.0,1.0,365.0,999.0,1.0,983.4,,30,60
820787909447705075,491396037,4.0,5.0,,,3.0,1.0,1.0,1.0,365,1.0,1.0,365.0,999.0,1.0,985.1,,16,38
821408697686919371,499944939,1.0,1.0,41.13346,-8.60857,6.0,3.0,3.0,1.0,1125,1.0,2.0,3.0,1125.0,1.0,633.3,,9,27
821632143111475339,70050327,10.0,10.0,41.15307,-8.63181,6.0,3.0,4.0,3.0,31,3.0,3.0,31.0,31.0,3.0,31.0,,8,24
821647136873109622,499623793,10.0,15.0,41.15536,-8.61928,1.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,18,48
821691633381155957,468056809,2.0,2.0,,,,,6.0,2.0,28,2.0,4.0,1125.0,1125.0,2.1,1125.0,,14,17
821708178133583624,499855693,1.0,1.0,41.15475,-8.59615,6.0,2.0,3.0,2.0,270,1.0,2.0,270.0,270.0,2.0,270.0,,4,8
821791416075185347,1330301,2.0,2.0,,-8.63531,,,4.0,,31,,,31.0,31.0,4.7,31.0,,12,29
821860347333597704,431283509,,,41.15287,-8.6121,3.0,1.0,2.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,29
822204059503885353,17708677,8.0,9.0,41.15626,-8.59431,6.0,2.0,3.0,2.0,90,2.0,3.0,90.0,90.0,2.1,90.0,,16,21
822236350031039035,500122195,2.0,2.0,41.1419681,-8.613267,2.0,1.0,1.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,26,42
822303887367830279,500122195,2.0,2.0,41.1419681,-8.613267,2.0,1.0,2.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,17,34
822313520821966331,500144059,7.0,7.0,41.14558,-8.60146,2.0,1.0,1.0,3.0,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,42
822429761263123817,500144059,7.0,7.0,41.1455798,-8.6014527,2.0,1.0,1.0,3.0,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,52
822488324094746850,436489036,1.0,1.0,,,,3.0,6.0,3.0,1125,3.0,,1125.0,1125.0,3.1,1125.0,,8,22
822759574860019117,500099425,1.0,1.0,41.1623,-8.58729,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.5,258.6,,6,16
823001352700095752,500225058,10.0,10.0,41.14497,-8.5974,2.0,1.0,1.0,,365,,,365.0,365.0,5.0,365.0,,23,53
823009255320610437,499623793,10.0,15.0,41.15536,-8.61928,1.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,4,26
823011008371599454,499623793,10.0,15.0,41.15536,-8.61928,1.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,20,50
823013063377274009,499623793,10.0,15.0,41.15536,-8.61928,1.0,1.0,1.0,3.0,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,12,42
823016597083552484,500225058,10.0,10.0,41.14519,-8.59597,2.0,1.0,2.0,,365,,,365.0,365.0,5.0,365.0,,30,60
823024796267375885,179432438,45.0,47.0,41.15092,-8.62051,3.0,1.0,1.0,3.0,365,2.0,3.0,365.0,365.0,3.0,365.0,,18,48
823047454933040227,500225058,10.0,10.0,41.14614,-8.59723,2.0,1.0,2.0,,365,,,365.0,365.0,5.0,365.0,,30,60
823158400769463255,12730028,,,41.15145,-8.61587,4.0,2.0,3.0,1.0,365,1.0,2.0,365.0,365.0,1.9,365.0,,6,14
823655611168051359,445032002,6.0,6.0,41.14858,-8.60121,2.0,1.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
823670257093845783,445032002,6.0,6.0,41.14824,-8.6006,4.0,1.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0
823734073964804023,199376710,3.0,3.0,41.1444437,-8.605745899999999,4.0,2.0,2.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,6,12
823734545192640157,61503845,1.0,1.0,41.14418006469337,-8.613661811639401,4.0,1.0,2.0,2.0,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,17
823848111036777174,51447621,,,41.15298,-8.60838,2.0,0.0,1.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,17,31
823862202981070785,51447621,,,41.14601,-8.61325,2.0,1.0,1.0,2.0,60,2.0,2.0,14.0,14.0,2.0,14.0,,18,25
824732546624001727,74465992,6.0,6.0,41.1243636,-8.6036996,6.0,2.0,3.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,8,15
825705506858100516,8228380,6.0,8.0,,,,,,1.0,365,1.0,,1125.0,1125.0,2.2,1125.0,,5,5
825979898421184093,19887538,45.0,48.0,41.1433309,-8.6096404,4.0,2.0,2.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,16,46
825988084751936722,439054965,6.0,6.0,41.14371,-8.6089,2.0,0.0,1.0,1.0,365,1.0,3.0,365.0,365.0,2.5,365.0,,12,32
826023630668599992,99254174,6.0,18.0,,,1.0,1.0,1.0,1.0,365,1.0,2.0,15.0,365.0,1.2,295.0,,27,45
826031559903999674,500909576,6.0,6.0,41.14655,-8.6314,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,11,41
826047703894994533,500909576,6.0,6.0,41.14712,-8.63166,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,17,45
826051795897637419,99254174,6.0,18.0,,,1.0,1.0,1.0,1.0,365,1.0,2.0,15.0,365.0,1.3,295.0,,23,52
826061175563464217,264823611,17.0,24.0,41.15163,-8.60571,2.0,1.0,2.0,1.0,6,1.0,1.0,6.0,6.0,1.0,6.0,,0,0
826110583046424352,431283509,,,41.1496,-8.61472,2.0,1.0,2.0,2.0,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,49
826262787037632634,500909576,6.0,6.0,41.14744,-8.6307,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,12,33
826267827713793722,500909576,6.0,6.0,41.14655,-8.6314,3.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,15,40
826271939417202561,500909576,6.0,6.0,41.14582,-8.63186,3.0,1.0,2.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,5,22
826276662813475760,500909576,6.0,6.0,41.14655,-8.6314,2.0,1.0,1.0,1.0,365,1.0,2.0,365.0,365.0,2.0,365.0,,12,42
